# source_api_id	status	crystal_refs	notes
src/nfa/thompson/builder.rs::func::set_size_limit	missing	-	baseline
src/nfa/thompson/builder.rs::func::set_utf8	missing	-	baseline
src/nfa/thompson/builder.rs::func::start_pattern	missing	-	baseline
src/nfa/thompson/builder.rs::method::Builder.new	missing	-	baseline
src/nfa/thompson/builder.rs::struct::Builder	missing	-	baseline
src/nfa/thompson/compiler.rs::enum::WhichCaptures	missing	-	baseline
src/nfa/thompson/compiler.rs::func::build	missing	-	baseline
src/nfa/thompson/compiler.rs::func::build_from_hir	missing	-	baseline
src/nfa/thompson/compiler.rs::func::captures	missing	-	baseline
src/nfa/thompson/compiler.rs::func::configure	missing	-	baseline
src/nfa/thompson/compiler.rs::func::get_captures	missing	-	baseline
src/nfa/thompson/compiler.rs::func::get_look_matcher	missing	-	baseline
src/nfa/thompson/compiler.rs::func::get_nfa_size_limit	missing	-	baseline
src/nfa/thompson/compiler.rs::func::get_reverse	missing	-	baseline
src/nfa/thompson/compiler.rs::func::get_shrink	missing	-	baseline
src/nfa/thompson/compiler.rs::func::get_utf8	missing	-	baseline
src/nfa/thompson/compiler.rs::func::get_which_captures	missing	-	baseline
src/nfa/thompson/compiler.rs::func::is_any	missing	-	baseline
src/nfa/thompson/compiler.rs::func::is_none	missing	-	baseline
src/nfa/thompson/compiler.rs::func::look_matcher	missing	-	baseline
src/nfa/thompson/compiler.rs::func::new	missing	-	baseline
src/nfa/thompson/compiler.rs::func::nfa_size_limit	missing	-	baseline
src/nfa/thompson/compiler.rs::func::reverse	missing	-	baseline
src/nfa/thompson/compiler.rs::func::shrink	missing	-	baseline
src/nfa/thompson/compiler.rs::func::syntax	missing	-	baseline
